frame_id,hand_id,手类型,finger_id,finger_name,node_id,node_name,x,y,z
4165,55,右手,0,拇指,2,关节2(中间),8.31,174.80,56.56
4165,55,右手,0,拇指,3,关节3(指尖),-22.46,162.64,82.69
4165,55,右手,1,食指,1,关节1(靠近手掌),-25.83,185.79,44.79
4165,55,右手,1,食指,2,关节2(中间),-46.58,182.09,57.39
4165,55,右手,1,食指,3,关节3(指尖),-61.78,169.16,72.41
4165,55,右手,2,中指,1,关节1(靠近手掌),-28.65,181.71,34.12
4165,55,右手,2,中指,2,关节2(中间),-56.63,179.39,43.72
4165,55,右手,2,中指,3,关节3(指尖),-81.71,174.38,56.89
4165,55,右手,3,无名指,1,关节1(靠近手掌),-27.13,173.94,21.68
4165,55,右手,3,无名指,2,关节2(中间),-52.41,170.15,30.59
4165,55,右手,3,无名指,3,关节3(指尖),-69.51,164.62,41.34
4165,55,右手,4,小指,1,关节1(靠近手掌),-20.89,165.53,11.83
4165,55,右手,4,小指,2,关节2(中间),-36.94,162.44,15.04
4165,55,右手,4,小指,3,关节3(指尖),-48.28,156.89,23.64
4166,55,右手,0,拇指,1,关节1(靠近手掌),36.09,177.65,24.76
4166,55,右手,0,拇指,2,关节2(中间),8.27,174.81,56.64
4166,55,右手,0,拇指,3,关节3(指尖),-22.49,162.70,82.76
4166,55,右手,1,食指,1,关节1(靠近手掌),-25.83,185.83,44.84
4166,55,右手,1,食指,2,关节2(中间),-46.58,182.14,57.46
4166,55,右手,1,食指,3,关节3(指尖),-61.72,169.20,72.49
4166,55,右手,2,中指,1,关节1(靠近手掌),-28.66,181.75,34.17
4166,55,右手,2,中指,2,关节2(中间),-56.63,179.43,43.76
4166,55,右手,2,中指,3,关节3(指尖),-81.69,174.39,56.94
4166,55,右手,3,无名指,1,关节1(靠近手掌),-27.15,173.96,21.74
4166,55,右手,3,无名指,2,关节2(中间),-52.44,170.19,30.61
4166,55,右手,3,无名指,3,关节3(指尖),-69.56,164.64,41.39
4166,55,右手,4,小指,1,关节1(靠近手掌),-20.93,165.52,11.89
4166,55,右手,4,小指,2,关节2(中间),-36.96,162.45,15.10
4166,55,右手,4,小指,3,关节3(指尖),-48.29,156.90,23.74
4167,55,右手,0,拇指,1,关节1(靠近手掌),36.08,177.70,24.81
4167,55,右手,0,拇指,2,关节2(中间),8.26,174.88,56.68
4167,55,右手,0,拇指,3,关节3(指尖),-22.50,162.78,82.82
4167,55,右手,1,食指,1,关节1(靠近手掌),-25.83,185.90,44.87
4167,55,右手,1,食指,2,关节2(中间),-46.56,182.20,57.50
4167,55,右手,1,食指,3,关节3(指尖),-61.66,169.25,72.54
4167,55,右手,2,中指,1,关节1(靠近手掌),-28.66,181.81,34.20
4167,55,右手,2,中指,2,关节2(中间),-56.64,179.49,43.77
4167,55,右手,2,中指,3,关节3(指尖),-81.69,174.44,56.96
4167,55,右手,3,无名指,1,关节1(靠近手掌),-27.16,174.02,21.76
4167,55,右手,3,无名指,2,关节2(中间),-52.45,170.24,30.63
4167,55,右手,3,无名指,3,关节3(指尖),-69.60,164.70,41.40
4167,55,右手,4,小指,1,关节1(靠近手掌),-20.94,165.58,11.93
4167,55,右手,4,小指,2,关节2(中间),-36.97,162.50,15.14
4167,55,右手,4,小指,3,关节3(指尖),-48.31,156.96,23.78
4168,55,右手,0,拇指,1,关节1(靠近手掌),35.99,177.73,24.97
4168,55,右手,0,拇指,2,关节2(中间),8.16,174.93,56.84
4168,55,右手,0,拇指,3,关节3(指尖),-22.59,162.85,82.97
4168,55,右手,1,食指,1,关节1(靠近手掌),-25.91,185.96,45.00
4168,55,右手,1,食指,2,关节2(中间),-46.63,182.25,57.64
4168,55,右手,1,食指,3,关节3(指尖),-61.66,169.28,72.68
4168,55,右手,2,中指,1,关节1(靠近手掌),-28.74,181.87,34.32
4168,55,右手,2,中指,2,关节2(中间),-56.70,179.53,43.88
4168,55,右手,2,中指,3,关节3(指尖),-81.72,174.44,57.07
4168,55,右手,3,无名指,1,关节1(靠近手掌),-27.24,174.07,21.88
4168,55,右手,3,无名指,2,关节2(中间),-52.54,170.29,30.72
4168,55,右手,3,无名指,3,关节3(指尖),-69.69,164.72,41.50
4168,55,右手,4,小指,1,关节1(靠近手掌),-21.02,165.63,12.05
4168,55,右手,4,小指,2,关节2(中间),-37.05,162.54,15.25
4168,55,右手,4,小指,3,关节3(指尖),-48.38,156.99,23.90
4169,55,右手,0,拇指,1,关节1(靠近手掌),35.93,177.75,24.98
4169,55,右手,0,拇指,2,关节2(中间),8.11,174.93,56.85
4169,55,右手,0,拇指,3,关节3(指尖),-22.63,162.83,82.98
4169,55,右手,1,食指,1,关节1(靠近手掌),-25.93,186.03,44.98
4169,55,右手,1,食指,2,关节2(中间),-46.63,182.30,57.62
4169,55,右手,1,食指,3,关节3(指尖),-61.64,169.28,72.65
4169,55,右手,2,中指,1,关节1(靠近手掌),-28.76,181.95,34.29
4169,55,右手,2,中指,2,关节2(中间),-56.71,179.60,43.82
4169,55,右手,2,中指,3,关节3(指尖),-81.72,174.45,56.96
4169,55,右手,3,无名指,1,关节1(靠近手掌),-27.25,174.16,21.83
4169,55,右手,3,无名指,2,关节2(中间),-52.54,170.38,30.65
4169,55,右手,3,无名指,3,关节3(指尖),-69.69,164.78,41.37
4169,55,右手,4,小指,1,关节1(靠近手掌),-21.04,165.71,11.98
4169,55,右手,4,小指,2,关节2(中间),-37.06,162.64,15.17
4169,55,右手,4,小指,3,关节3(指尖),-48.37,157.06,23.82
4170,55,右手,0,拇指,1,关节1(靠近手掌),35.93,177.82,24.91
4170,55,右手,0,拇指,2,关节2(中间),8.12,174.98,56.84
4170,55,右手,0,拇指,3,关节3(指尖),-22.62,162.89,83.01
4170,55,右手,1,食指,1,关节1(靠近手掌),-25.90,186.10,44.91
4170,55,右手,1,食指,2,关节2(中间),-46.59,182.37,57.54
4170,55,右手,1,食指,3,关节3(指尖),-61.61,169.32,72.55
4170,55,右手,2,中指,1,关节1(靠近手掌),-28.72,182.04,34.20
4170,55,右手,2,中指,2,关节2(中间),-56.67,179.68,43.69
4170,55,右手,2,中指,3,关节3(指尖),-81.70,174.50,56.76
4170,55,右手,3,无名指,1,关节1(靠近手掌),-27.21,174.26,21.73
4170,55,右手,3,无名指,2,关节2(中间),-52.49,170.47,30.54
4170,55,右手,3,无名指,3,关节3(指尖),-69.65,164.87,41.22
4170,55,右手,4,小指,1,关节1(靠近手掌),-20.99,165.82,11.87
4170,55,右手,4,小指,2,关节2(中间),-36.98,162.74,15.07
4170,55,右手,4,小指,3,关节3(指尖),-48.25,157.17,23.71
4171,55,右手,0,拇指,1,关节1(靠近手掌),35.90,177.84,25.11
4171,55,右手,0,拇指,2,关节2(中间),8.06,175.00,57.02
4171,55,右手,0,拇指,3,关节3(指尖),-22.67,162.91,83.18
4171,55,右手,1,食指,1,关节1(靠近手掌),-25.95,186.09,45.07
4171,55,右手,1,食指,2,关节2(中间),-46.66,182.35,57.72
4171,55,右手,1,食指,3,关节3(指尖),-61.70,169.30,72.73
4171,55,右手,2,中指,1,关节1(靠近手掌),-28.77,182.03,34.37
4171,55,右手,2,中指,2,关节2(中间),-56.72,179.66,43.85
4171,55,右手,2,中指,3,关节3(指尖),-81.80,174.46,56.93
4171,55,右手,3,无名指,1,关节1(靠近手掌),-27.25,174.25,21.91
4171,55,右手,3,无名指,2,关节2(中间),-52.55,170.46,30.71
4171,55,右手,3,无名指,3,关节3(指尖),-69.77,164.85,41.39
4171,55,右手,4,小指,1,关节1(靠近手掌),-21.02,165.81,12.06
4171,55,右手,4,小指,2,关节2(中间),-37.01,162.73,15.25
4171,55,右手,4,小指,3,关节3(指尖),-48.28,157.15,23.89
4172,55,右手,0,拇指,1,关节1(靠近手掌),35.85,177.82,25.37
4172,55,右手,0,拇指,2,关节2(中间),7.99,174.96,57.25
4172,55,右手,0,拇指,3,关节3(指尖),-22.73,162.85,83.34
4172,55,右手,1,食指,1,关节1(靠近手掌),-26.02,186.04,45.31
4172,55,右手,1,食指,2,关节2(中间),-46.72,182.29,57.98
4172,55,右手,1,食指,3,关节3(指尖),-61.75,169.23,73.02
4172,55,右手,2,中指,1,关节1(靠近手掌),-28.83,181.97,34.62
4172,55,右手,2,中指,2,关节2(中间),-56.79,179.59,44.09
4172,55,右手,2,中指,3,关节3(指尖),-81.90,174.38,57.20
4172,55,右手,3,无名指,1,关节1(靠近手掌),-27.32,174.19,22.16
4172,55,右手,3,无名指,2,关节2(中间),-52.66,170.41,30.94
4172,55,右手,3,无名指,3,关节3(指尖),-69.99,164.81,41.63
4172,55,右手,4,小指,1,关节1(靠近手掌),-21.10,165.75,12.32
4172,55,右手,4,小指,2,关节2(中间),-37.09,162.68,15.52
4172,55,右手,4,小指,3,关节3(指尖),-48.37,157.11,24.16
4173,55,右手,0,拇指,1,关节1(靠近手掌),35.74,177.91,25.49
4173,55,右手,0,拇指,2,关节2(中间),7.89,175.02,57.38
4173,55,右手,0,拇指,3,关节3(指尖),-22.81,162.87,83.50
4173,55,右手,1,食指,1,关节1(靠近手掌),-26.13,186.09,45.44
4173,55,右手,1,食指,2,关节2(中间),-46.82,182.34,58.12
4173,55,右手,1,食指,3,关节3(指尖),-61.87,169.28,73.16
4173,55,右手,2,中指,1,关节1(靠近手掌),-28.94,182.04,34.74
4173,55,右手,2,中指,2,关节2(中间),-56.90,179.67,44.22
4173,55,右手,2,中指,3,关节3(指尖),-82.01,174.43,57.32
4173,55,右手,3,无名指,1,关节1(靠近手掌),-27.42,174.27,22.29
4173,55,右手,3,无名指,2,关节2(中间),-52.77,170.50,31.06
4173,55,右手,3,无名指,3,关节3(指尖),-70.10,164.89,41.73
4173,55,右手,4,小指,1,关节1(靠近手掌),-21.20,165.84,12.44
4173,55,右手,4,小指,2,关节2(中间),-37.19,162.78,15.63
4173,55,右手,4,小指,3,关节3(指尖),-48.47,157.21,24.25
4174,55,右手,0,拇指,1,关节1(靠近手掌),35.73,177.98,25.60
4174,55,右手,0,拇指,2,关节2(中间),7.89,175.04,57.51
4174,55,右手,0,拇指,3,关节3(指尖),-22.79,162.84,83.62
4174,55,右手,1,食指,1,关节1(靠近手掌),-26.13,186.08,45.58
4174,55,右手,1,食指,2,关节2(中间),-46.83,182.33,58.27
4174,55,右手,1,食指,3,关节3(指尖),-61.90,169.29,73.30
4174,55,右手,2,中指,1,关节1(靠近手掌),-28.95,182.06,34.88
4174,55,右手,2,中指,2,关节2(中间),-56.91,179.67,44.37
4174,55,右手,2,中指,3,关节3(指尖),-82.02,174.45,57.47
4174,55,右手,3,无名指,1,关节1(靠近手掌),-27.44,174.32,22.42
4174,55,右手,3,无名指,2,关节2(中间),-52.79,170.53,31.19
4174,55,右手,3,无名指,3,关节3(指尖),-70.11,164.91,41.85
4174,55,右手,4,小指,1,关节1(靠近手掌),-21.21,165.92,12.56
4174,55,右手,4,小指,2,关节2(中间),-37.20,162.85,15.72
4174,55,右手,4,小指,3,关节3(指尖),-48.50,157.29,24.27
4175,55,右手,0,拇指,1,关节1(靠近手掌),35.74,178.06,25.73
4175,55,右手,0,拇指,2,关节2(中间),7.91,175.06,57.65
4175,55,右手,0,拇指,3,关节3(指尖),-22.78,162.81,83.77
4175,55,右手,1,食指,1,关节1(靠近手掌),-26.14,186.08,45.75
4175,55,右手,1,食指,2,关节2(中间),-46.84,182.33,58.44
4175,55,右手,1,食指,3,关节3(指尖),-61.95,169.32,73.46
4175,55,右手,2,中指,1,关节1(靠近手掌),-28.95,182.09,35.05
4175,55,右手,2,中指,2,关节2(中间),-56.90,179.69,44.56
4175,55,右手,2,中指,3,关节3(指尖),-81.99,174.50,57.67
4175,55,右手,3,无名指,1,关节1(靠近手掌),-27.43,174.39,22.57
4175,55,右手,3,无名指,2,关节2(中间),-52.78,170.57,31.36
4175,55,右手,3,无名指,3,关节3(指尖),-70.06,164.94,42.01
4175,55,右手,4,小指,1,关节1(靠近手掌),-21.20,166.01,12.70
4175,55,右手,4,小指,2,关节2(中间),-37.20,162.94,15.83
4175,55,右手,4,小指,3,关节3(指尖),-48.51,157.38,24.31
4176,55,右手,0,拇指,1,关节1(靠近手掌),35.78,178.16,25.83
4176,55,右手,0,拇指,2,关节2(中间),7.97,175.06,57.76
4176,55,右手,0,拇指,3,关节3(指尖),-22.70,162.73,83.86
4176,55,右手,1,食指,1,关节1(靠近手掌),-26.10,186.06,45.92
4176,55,右手,1,食指,2,关节2(中间),-46.81,182.28,58.59
4176,55,右手,1,食指,3,关节3(指尖),-61.92,169.24,73.58
4176,55,右手,2,中指,1,关节1(靠近手掌),-28.92,182.12,35.21
4176,55,右手,2,中指,2,关节2(中间),-56.86,179.67,44.75
4176,55,右手,2,中指,3,关节3(指尖),-81.90,174.48,57.87
4176,55,右手,3,无名指,1,关节1(靠近手掌),-27.40,174.46,22.72
4176,55,右手,3,无名指,2,关节2(中间),-52.72,170.60,31.52
4176,55,右手,3,无名指,3,关节3(指尖),-69.92,164.92,42.15
4176,55,右手,4,小指,1,关节1(靠近手掌),-21.16,166.11,12.83
4176,55,右手,4,小指,2,关节2(中间),-37.16,163.03,15.93
4176,55,右手,4,小指,3,关节3(指尖),-48.48,157.46,24.33
4177,55,右手,0,拇指,1,关节1(靠近手掌),35.74,178.23,26.12
4177,55,右手,0,拇指,2,关节2(中间),7.92,175.02,57.99
4177,55,右手,0,拇指,3,关节3(指尖),-22.75,162.58,83.97
4177,55,右手,1,食指,1,关节1(靠近手掌),-26.14,186.02,46.25
4177,55,右手,1,食指,2,关节2(中间),-46.85,182.20,58.93
4177,55,右手,1,食指,3,关节3(指尖),-61.92,169.08,73.90
4177,55,右手,2,中指,1,关节1(靠近手掌),-28.97,182.10,35.54
4177,55,右手,2,中指,2,关节2(中间),-56.89,179.60,45.11
4177,55,右手,2,中指,3,关节3(指尖),-81.88,174.35,58.27
4177,55,右手,3,无名指,1,关节1(靠近手掌),-27.45,174.47,23.03
4177,55,右手,3,无名指,2,关节2(中间),-52.78,170.59,31.83
4177,55,右手,3,无名指,3,关节3(指尖),-69.95,164.86,42.46
4177,55,右手,4,小指,1,关节1(靠近手掌),-21.22,166.15,13.13
4177,55,右手,4,小指,2,关节2(中间),-37.22,163.06,16.23
4177,55,右手,4,小指,3,关节3(指尖),-48.51,157.46,24.62
4178,55,右手,0,拇指,1,关节1(靠近手掌),35.71,178.33,26.37
4178,55,右手,0,拇指,2,关节2(中间),7.89,174.98,58.20
4178,55,右手,0,拇指,3,关节3(指尖),-22.78,162.39,84.11
4178,55,右手,1,食指,1,关节1(靠近手掌),-26.17,186.00,46.57
4178,55,右手,1,食指,2,关节2(中间),-46.86,182.18,59.22
4178,55,右手,1,食指,3,关节3(指尖),-61.94,169.08,74.18
4178,55,右手,2,中指,1,关节1(靠近手掌),-29.01,182.07,35.85
4178,55,右手,2,中指,2,关节2(中间),-56.89,179.54,45.48
4178,55,右手,2,中指,3,关节3(指尖),-81.85,174.30,58.66
4178,55,右手,3,无名指,1,关节1(靠近手掌),-27.50,174.46,23.35
4178,55,右手,3,无名指,2,关节2(中间),-52.80,170.55,32.14
4178,55,右手,3,无名指,3,关节3(指尖),-69.88,164.79,42.78
4178,55,右手,4,小指,1,关节1(靠近手掌),-21.27,166.17,13.43
4178,55,右手,4,小指,2,关节2(中间),-37.28,163.05,16.57
4178,55,右手,4,小指,3,关节3(指尖),-48.48,157.36,24.99
4179,55,右手,0,拇指,1,关节1(靠近手掌),35.78,178.41,26.60
4179,55,右手,0,拇指,2,关节2(中间),7.92,174.93,58.34
4179,55,右手,0,拇指,3,关节3(指尖),-22.76,162.28,84.17
4179,55,右手,1,食指,1,关节1(靠近手掌),-26.15,185.91,46.85
4179,55,右手,1,食指,2,关节2(中间),-46.87,182.10,59.47
4179,55,右手,1,食指,3,关节3(指尖),-62.02,169.02,74.42
4179,55,右手,2,中指,1,关节1(靠近手掌),-28.99,181.95,36.16
4179,55,右手,2,中指,2,关节2(中间),-56.88,179.40,45.79
4179,55,右手,2,中指,3,关节3(指尖),-81.85,174.23,58.99
4179,55,右手,3,无名指,1,关节1(靠近手掌),-27.47,174.32,23.70
4179,55,右手,3,无名指,2,关节2(中间),-52.79,170.40,32.50
4179,55,右手,3,无名指,3,关节3(指尖),-69.87,164.69,43.19
4179,55,右手,4,小指,1,关节1(靠近手掌),-21.23,166.05,13.81
4179,55,右手,4,小指,2,关节2(中间),-37.27,162.90,17.02
4179,55,右手,4,小指,3,关节3(指尖),-48.43,157.17,25.44
4180,55,右手,0,拇指,1,关节1(靠近手掌),35.92,178.45,26.65
4180,55,右手,0,拇指,2,关节2(中间),8.05,174.95,58.41
4180,55,右手,0,拇指,3,关节3(指尖),-22.63,162.28,84.30
4180,55,右手,1,食指,1,关节1(靠近手掌),-26.10,185.86,46.96
4180,55,右手,1,食指,2,关节2(中间),-46.85,182.03,59.52
4180,55,右手,1,食指,3,关节3(指尖),-62.04,168.98,74.42
4180,55,右手,2,中指,1,关节1(靠近手掌),-28.91,181.88,36.30
4180,55,右手,2,中指,2,关节2(中间),-56.85,179.31,45.92
4180,55,右手,2,中指,3,关节3(指尖),-81.79,174.21,59.11
4180,55,右手,3,无名指,1,关节1(靠近手掌),-27.36,174.26,23.87
4180,55,右手,3,无名指,2,关节2(中间),-52.68,170.27,32.73
4180,55,右手,3,无名指,3,关节3(指尖),-69.72,164.63,43.43
4180,55,右手,4,小指,1,关节1(靠近手掌),-21.09,166.00,14.01
4180,55,右手,4,小指,2,关节2(中间),-37.15,162.82,17.22
4180,55,右手,4,小指,3,关节3(指尖),-48.33,157.11,25.61
4181,55,右手,0,拇指,1,关节1(靠近手掌),36.09,178.42,26.66
4181,55,右手,0,拇指,2,关节2(中间),8.19,174.93,58.44
4181,55,右手,0,拇指,3,关节3(指尖),-22.50,162.25,84.37
4181,55,右手,1,食指,1,关节1(靠近手掌),-26.01,185.77,46.99
4181,55,右手,1,食指,2,关节2(中间),-46.79,181.94,59.53
4181,55,右手,1,食指,3,关节3(指尖),-62.02,168.92,74.44
4181,55,右手,2,中指,1,关节1(靠近手掌),-28.80,181.78,36.37
4181,55,右手,2,中指,2,关节2(中间),-56.80,179.22,46.00
4181,55,右手,2,中指,3,关节3(指尖),-81.73,174.17,59.20
4181,55,右手,3,无名指,1,关节1(靠近手掌),-27.23,174.16,23.98
4181,55,右手,3,无名指,2,关节2(中间),-52.57,170.15,32.93
4181,55,右手,3,无名指,3,关节3(指尖),-69.57,164.56,43.67
4181,55,右手,4,小指,1,关节1(靠近手掌),-20.93,165.91,14.14
4181,55,右手,4,小指,2,关节2(中间),-37.01,162.72,17.38
4181,55,右手,4,小指,3,关节3(指尖),-48.21,157.04,25.75
4182,55,右手,0,拇指,1,关节1(靠近手掌),36.24,178.33,26.68
4182,55,右手,0,拇指,2,关节2(中间),8.34,174.90,58.46
4182,55,右手,0,拇指,3,关节3(指尖),-22.36,162.30,84.43
4182,55,右手,1,食指,1,关节1(靠近手掌),-25.92,185.67,47.01
4182,55,右手,1,食指,2,关节2(中间),-46.73,181.85,59.52
4182,55,右手,1,食指,3,关节3(指尖),-62.01,168.89,74.43
4182,55,右手,2,中指,1,关节1(靠近手掌),-28.69,181.67,36.42
4182,55,右手,2,中指,2,关节2(中间),-56.72,179.11,46.05
4182,55,右手,2,中指,3,关节3(指尖),-81.65,174.14,59.25
4182,55,右手,3,无名指,1,关节1(靠近手掌),-27.09,174.03,24.05
4182,55,右手,3,无名指,2,关节2(中间),-52.46,170.02,33.04
4182,55,右手,3,无名指,3,关节3(指尖),-69.43,164.46,43.81
4182,55,右手,4,小指,1,关节1(靠近手掌),-20.77,165.78,14.22
4182,55,右手,4,小指,2,关节2(中间),-36.87,162.59,17.48
4182,55,右手,4,小指,3,关节3(指尖),-48.09,156.94,25.84
4183,55,右手,0,拇指,1,关节1(靠近手掌),36.33,178.21,26.71
4183,55,右手,0,拇指,2,关节2(中间),8.45,174.89,58.48
4183,55,右手,0,拇指,3,关节3(指尖),-22.26,162.41,84.50
4183,55,右手,1,食指,1,关节1(靠近手掌),-25.86,185.57,47.03
4183,55,右手,1,食指,2,关节2(中间),-46.70,181.80,59.54
4183,55,右手,1,食指,3,关节3(指尖),-62.06,168.88,74.43
4183,55,右手,2,中指,1,关节1(靠近手掌),-28.62,181.56,36.46
4183,55,右手,2,中指,2,关节2(中间),-56.67,179.00,46.10
4183,55,右手,2,中指,3,关节3(指尖),-81.56,174.07,59.32
4183,55,右手,3,无名指,1,关节1(靠近手掌),-27.00,173.91,24.12
4183,55,右手,3,无名指,2,关节2(中间),-52.39,169.86,33.14
4183,55,右手,3,无名指,3,关节3(指尖),-69.30,164.33,43.98
4183,55,右手,4,小指,1,关节1(靠近手掌),-20.67,165.65,14.31
4183,55,右手,4,小指,2,关节2(中间),-36.78,162.44,17.56
4183,55,右手,4,小指,3,关节3(指尖),-48.01,156.80,25.93
4184,55,右手,0,拇指,1,关节1(靠近手掌),36.43,178.12,26.66
4184,55,右手,0,拇指,2,关节2(中间),8.57,174.85,58.48
4184,55,右手,0,拇指,3,关节3(指尖),-22.15,162.45,84.59
4184,55,右手,1,食指,1,关节1(靠近手掌),-25.75,185.53,46.99
4184,55,右手,1,食指,2,关节2(中间),-46.59,181.76,59.49
4184,55,右手,1,食指,3,关节3(指尖),-61.96,168.83,74.34
4184,55,右手,2,中指,1,关节1(靠近手掌),-28.50,181.51,36.42
4184,55,右手,2,中指,2,关节2(中间),-56.54,178.96,46.04
4184,55,右手,2,中指,3,关节3(指尖),-81.43,174.02,59.23
4184,55,右手,3,无名指,1,关节1(靠近手掌),-26.88,173.86,24.08
4184,55,右手,3,无名指,2,关节2(中间),-52.25,169.80,33.11
4184,55,右手,3,无名指,3,关节3(指尖),-69.09,164.28,43.92
4184,55,右手,4,小指,1,关节1(靠近手掌),-20.54,165.60,14.26
4184,55,右手,4,小指,2,关节2(中间),-36.64,162.39,17.51
4184,55,右手,4,小指,3,关节3(指尖),-47.89,156.76,25.86
4185,55,右手,0,拇指,1,关节1(靠近手掌),36.37,177.99,26.90
4185,55,右手,0,拇指,2,关节2(中间),8.51,174.80,58.72
4185,55,右手,0,拇指,3,关节3(指尖),-22.19,162.41,84.87
4185,55,右手,1,食指,1,关节1(靠近手掌),-25.82,185.46,47.19
4185,55,右手,1,食指,2,关节2(中间),-46.67,181.74,59.71
4185,55,右手,1,食指,3,关节3(指尖),-62.03,168.82,74.58
4185,55,右手,2,中指,1,关节1(靠近手掌),-28.57,181.40,36.64
4185,55,右手,2,中指,2,关节2(中间),-56.61,178.87,46.28
4185,55,右手,2,中指,3,关节3(指尖),-81.40,173.91,59.50
4185,55,右手,3,无名指,1,关节1(靠近手掌),-26.96,173.72,24.32
4185,55,右手,3,无名指,2,关节2(中间),-52.34,169.67,33.35
4185,55,右手,3,无名指,3,关节3(指尖),-69.16,164.14,44.23
4185,55,右手,4,小指,1,关节1(靠近手掌),-20.61,165.44,14.52
4185,55,右手,4,小指,2,关节2(中间),-36.73,162.25,17.76
4185,55,右手,4,小指,3,关节3(指尖),-47.94,156.62,26.17
4186,55,右手,0,拇指,1,关节1(靠近手掌),36.35,178.03,26.98
4186,55,右手,0,拇指,2,关节2(中间),8.51,174.86,58.81
4186,55,右手,0,拇指,3,关节3(指尖),-22.19,162.48,84.98
4186,55,右手,1,食指,1,关节1(靠近手掌),-25.82,185.49,47.28
4186,55,右手,1,食指,2,关节2(中间),-46.66,181.76,59.79
4186,55,右手,1,食指,3,关节3(指尖),-62.01,168.80,74.66
4186,55,右手,2,中指,1,关节1(靠近手掌),-28.58,181.44,36.73
4186,55,右手,2,中指,2,关节2(中间),-56.60,178.89,46.37
4186,55,右手,2,中指,3,关节3(指尖),-81.32,173.88,59.61
4186,55,右手,3,无名指,1,关节1(靠近手掌),-26.96,173.76,24.41
4186,55,右手,3,无名指,2,关节2(中间),-52.32,169.66,33.47
4186,55,右手,3,无名指,3,关节3(指尖),-69.07,164.12,44.35
4186,55,右手,4,小指,1,关节1(靠近手掌),-20.62,165.47,14.61
4186,55,右手,4,小指,2,关节2(中间),-36.73,162.26,17.86
4186,55,右手,4,小指,3,关节3(指尖),-47.90,156.63,26.28
4187,55,右手,0,拇指,1,关节1(靠近手掌),36.39,178.03,26.96
4187,55,右手,0,拇指,2,关节2(中间),8.57,174.90,58.82
4187,55,右手,0,拇指,3,关节3(指尖),-22.14,162.55,85.02
4187,55,右手,1,食指,1,关节1(靠近手掌),-25.79,185.46,47.30
4187,55,右手,1,食指,2,关节2(中间),-46.64,181.72,59.83
4187,55,右手,1,食指,3,关节3(指尖),-62.00,168.78,74.69
4187,55,右手,2,中指,1,关节1(靠近手掌),-28.54,181.39,36.76
4187,55,右手,2,中指,2,关节2(中间),-56.56,178.84,46.41
4187,55,右手,2,中指,3,关节3(指尖),-81.30,173.85,59.67
4187,55,右手,3,无名指,1,关节1(靠近手掌),-26.92,173.70,24.47
4187,55,右手,3,无名指,2,关节2(中间),-52.27,169.58,33.58
4187,55,右手,3,无名指,3,关节3(指尖),-69.01,164.08,44.49
4187,55,右手,4,小指,1,关节1(靠近手掌),-20.57,165.41,14.69
4187,55,右手,4,小指,2,关节2(中间),-36.68,162.19,17.97
4187,55,右手,4,小指,3,关节3(指尖),-47.85,156.59,26.39
4188,55,右手,0,拇指,1,关节1(靠近手掌),36.41,178.03,26.95
4188,55,右手,0,拇指,2,关节2(中间),8.61,174.93,58.83
4188,55,右手,0,拇指,3,关节3(指尖),-22.09,162.60,85.06
4188,55,右手,1,食指,1,关节1(靠近手掌),-25.77,185.44,47.32
4188,55,右手,1,食指,2,关节2(中间),-46.61,181.71,59.85
4188,55,右手,1,食指,3,关节3(指尖),-61.99,168.77,74.72
4188,55,右手,2,中指,1,关节1(靠近手掌),-28.52,181.36,36.79
4188,55,右手,2,中指,2,关节2(中间),-56.53,178.82,46.45
4188,55,右手,2,中指,3,关节3(指尖),-81.26,173.81,59.73
4188,55,右手,3,无名指,1,关节1(靠近手掌),-26.89,173.67,24.51
4188,55,右手,3,无名指,2,关节2(中间),-52.23,169.52,33.68
4188,55,右手,3,无名指,3,关节3(指尖),-68.94,164.03,44.60
4188,55,右手,4,小指,1,关节1(靠近手掌),-20.53,165.38,14.74
4188,55,右手,4,小指,2,关节2(中间),-36.64,162.14,18.05
4188,55,右手,4,小指,3,关节3(指尖),-47.79,156.55,26.49
4189,55,右手,0,拇指,1,关节1(靠近手掌),36.39,178.02,27.04
4189,55,右手,0,拇指,2,关节2(中间),8.61,174.95,58.93
4189,55,右手,0,拇指,3,关节3(指尖),-22.09,162.65,85.20
4189,55,右手,1,食指,1,关节1(靠近手掌),-25.81,185.41,47.42
4189,55,右手,1,食指,2,关节2(中间),-46.67,181.68,59.95
4189,55,右手,1,食指,3,关节3(指尖),-62.09,168.75,74.82
4189,55,右手,2,中指,1,关节1(靠近手掌),-28.54,181.32,36.90
4189,55,右手,2,中指,2,关节2(中间),-56.55,178.77,46.57
4189,55,右手,2,中指,3,关节3(指尖),-81.27,173.77,59.85
4189,55,右手,3,无名指,1,关节1(靠近手掌),-26.90,173.62,24.63
4189,55,右手,3,无名指,2,关节2(中间),-52.24,169.45,33.81
4189,55,右手,3,无名指,3,关节3(指尖),-68.89,163.96,44.75
4189,55,右手,4,小指,1,关节1(靠近手掌),-20.53,165.33,14.87
4189,55,右手,4,小指,2,关节2(中间),-36.64,162.08,18.17
4189,55,右手,4,小指,3,关节3(指尖),-47.78,156.50,26.60
4190,55,右手,0,拇指,1,关节1(靠近手掌),36.41,177.95,27.08
4190,55,右手,0,拇指,2,关节2(中间),8.64,174.87,58.97
4190,55,右手,0,拇指,3,关节3(指尖),-22.07,162.57,85.24
4190,55,右手,1,食指,1,关节1(靠近手掌),-25.78,185.34,47.48
