frame_id,hand_id,hand_type,finger_id,finger_name,bone_name,start_x,start_y,start_z,end_x,end_y,end_z
43388,36,right,3,Ring,Metacarpal,-46.26,164.61,-147.44,-80.79,166.59,-192.45
43388,36,right,3,Ring,Proximal,-80.79,166.59,-192.45,-105.94,156.95,-208.16
43388,36,right,3,Ring,Intermediate,-105.94,156.95,-208.16,-120.07,150.48,-217.67
43388,36,right,3,Ring,Distal,-120.07,150.48,-217.67,-129.95,145.72,-226.93
43388,36,right,4,Pinky,Metacarpal,-47.16,174.90,-143.53,-84.50,179.12,-180.26
43388,36,right,4,Pinky,Proximal,-84.50,179.12,-180.26,-104.90,178.03,-185.81
43388,36,right,4,Pinky,Intermediate,-104.90,178.03,-185.81,-119.80,177.77,-191.76
43388,36,right,4,Pinky,Distal,-119.80,177.77,-191.76,-129.55,178.08,-197.37
43389,36,right,0,Thumb,Metacarpal,-21.30,163.87,-157.42,-21.30,163.87,-157.42
43389,36,right,0,Thumb,Proximal,-21.30,163.87,-157.42,-16.69,139.07,-193.62
43389,36,right,0,Thumb,Intermediate,-16.69,139.07,-193.62,-16.62,126.21,-213.85
43389,36,right,0,Thumb,Distal,-16.62,126.21,-213.85,-18.72,118.58,-228.08
43389,36,right,1,Index,Metacarpal,-32.34,156.20,-152.93,-58.99,148.03,-213.33
43389,36,right,1,Index,Proximal,-58.99,148.03,-213.33,-73.32,137.57,-235.93
43389,36,right,1,Index,Intermediate,-73.32,137.57,-235.93,-82.49,131.21,-252.27
43389,36,right,1,Index,Distal,-82.49,131.21,-252.27,-89.76,127.10,-266.14
43389,36,right,2,Middle,Metacarpal,-39.93,158.81,-151.15,-71.84,155.78,-205.48
43389,36,right,2,Middle,Proximal,-71.84,155.78,-205.48,-95.46,146.50,-226.78
43389,36,right,2,Middle,Intermediate,-95.46,146.50,-226.78,-112.33,140.32,-243.17
43389,36,right,2,Middle,Distal,-112.33,140.32,-243.17,-123.44,136.82,-255.83
43389,36,right,3,Ring,Metacarpal,-47.75,166.42,-148.52,-82.24,168.56,-193.39
43389,36,right,3,Ring,Proximal,-82.24,168.56,-193.39,-107.37,159.01,-209.01
43389,36,right,3,Ring,Intermediate,-107.37,159.01,-209.01,-121.48,152.57,-218.53
43389,36,right,3,Ring,Distal,-121.48,152.57,-218.53,-131.39,147.84,-227.77
43389,36,right,4,Pinky,Metacarpal,-48.61,176.82,-144.63,-85.87,181.24,-181.25
43389,36,right,4,Pinky,Proximal,-85.87,181.24,-181.25,-106.13,180.02,-186.87
43389,36,right,4,Pinky,Intermediate,-106.13,180.02,-186.87,-120.96,179.65,-192.91
43389,36,right,4,Pinky,Distal,-120.96,179.65,-192.91,-130.70,179.93,-198.59
43390,36,right,0,Thumb,Metacarpal,-21.54,166.09,-157.79,-21.54,166.09,-157.79
43390,36,right,0,Thumb,Proximal,-21.54,166.09,-157.79,-17.38,141.44,-194.00
43390,36,right,0,Thumb,Intermediate,-17.38,141.44,-194.00,-17.76,128.61,-214.16
43390,36,right,0,Thumb,Distal,-17.76,128.61,-214.16,-20.25,120.93,-228.35
43390,36,right,1,Index,Metacarpal,-32.60,158.54,-153.23,-59.35,150.81,-213.59
43390,36,right,1,Index,Proximal,-59.35,150.81,-213.59,-73.77,140.41,-235.94
43390,36,right,1,Index,Intermediate,-73.77,140.41,-235.94,-83.06,134.08,-252.31
43390,36,right,1,Index,Distal,-83.06,134.08,-252.31,-90.44,129.92,-266.21
43390,36,right,2,Middle,Metacarpal,-40.15,161.29,-151.46,-72.11,158.72,-205.74
43390,36,right,2,Middle,Proximal,-72.11,158.72,-205.74,-95.70,149.87,-227.06
43390,36,right,2,Middle,Intermediate,-95.70,149.87,-227.06,-112.61,143.95,-243.52
43390,36,right,2,Middle,Distal,-112.61,143.95,-243.52,-123.71,140.66,-256.22
43390,36,right,3,Ring,Metacarpal,-47.93,168.95,-148.84,-82.41,171.54,-193.65
43390,36,right,3,Ring,Proximal,-82.41,171.54,-193.65,-107.55,162.43,-209.27
43390,36,right,3,Ring,Intermediate,-107.55,162.43,-209.27,-121.70,156.11,-218.82
43390,36,right,3,Ring,Distal,-121.70,156.11,-218.82,-131.74,151.56,-228.05
43390,36,right,4,Pinky,Metacarpal,-48.76,179.31,-144.98,-85.98,184.18,-181.52
43390,36,right,4,Pinky,Proximal,-85.98,184.18,-181.52,-106.20,182.80,-187.40
43390,36,right,4,Pinky,Intermediate,-106.20,182.80,-187.40,-121.12,182.34,-193.75
43390,36,right,4,Pinky,Distal,-121.12,182.34,-193.75,-130.91,182.65,-199.58
43391,36,right,0,Thumb,Metacarpal,-20.80,168.65,-158.09,-20.80,168.65,-158.09
43391,36,right,0,Thumb,Proximal,-20.80,168.65,-158.09,-17.13,144.28,-194.58
43391,36,right,0,Thumb,Intermediate,-17.13,144.28,-194.58,-17.59,131.52,-214.56
43391,36,right,0,Thumb,Distal,-17.59,131.52,-214.56,-20.08,123.91,-228.48
43391,36,right,1,Index,Metacarpal,-31.81,161.20,-153.35,-59.07,154.00,-213.44
43391,36,right,1,Index,Proximal,-59.07,154.00,-213.44,-73.56,143.81,-235.67
43391,36,right,1,Index,Intermediate,-73.56,143.81,-235.67,-82.95,137.73,-252.17
43391,36,right,1,Index,Distal,-82.95,137.73,-252.17,-90.45,133.69,-266.16
43391,36,right,2,Middle,Metacarpal,-39.29,164.12,-151.55,-71.63,162.12,-205.51
43391,36,right,2,Middle,Proximal,-71.63,162.12,-205.51,-95.49,153.68,-226.80
43391,36,right,2,Middle,Intermediate,-95.49,153.68,-226.80,-112.71,148.21,-243.40
43391,36,right,2,Middle,Distal,-112.71,148.21,-243.40,-123.84,145.24,-256.14
43391,36,right,3,Ring,Metacarpal,-46.97,171.87,-148.87,-81.70,175.04,-193.35
43391,36,right,3,Ring,Proximal,-81.70,175.04,-193.35,-106.85,166.79,-209.13
43391,36,right,3,Ring,Intermediate,-106.85,166.79,-209.13,-121.03,161.08,-218.79
43391,36,right,3,Ring,Distal,-121.03,161.08,-218.79,-131.09,157.11,-228.10
43391,36,right,4,Pinky,Metacarpal,-47.79,182.22,-145.01,-85.16,187.68,-181.21
43391,36,right,4,Pinky,Proximal,-85.16,187.68,-181.21,-105.34,186.48,-187.27
43391,36,right,4,Pinky,Intermediate,-105.34,186.48,-187.27,-120.28,186.36,-193.81
43391,36,right,4,Pinky,Distal,-120.28,186.36,-193.81,-130.07,187.20,-199.79
43392,36,right,0,Thumb,Metacarpal,-18.49,172.40,-158.59,-18.49,172.40,-158.59
43392,36,right,0,Thumb,Proximal,-18.49,172.40,-158.59,-15.14,147.88,-195.13
43392,36,right,0,Thumb,Intermediate,-15.14,147.88,-195.13,-15.58,134.79,-215.02
43392,36,right,0,Thumb,Distal,-15.58,134.79,-215.02,-18.10,126.98,-228.81
43392,36,right,1,Index,Metacarpal,-29.36,164.91,-153.59,-57.06,157.79,-213.39
43392,36,right,1,Index,Proximal,-57.06,157.79,-213.39,-71.92,147.77,-235.55
43392,36,right,1,Index,Intermediate,-71.92,147.77,-235.55,-81.73,141.99,-252.15
43392,36,right,1,Index,Distal,-81.73,141.99,-252.15,-89.63,138.18,-266.30
43392,36,right,2,Middle,Metacarpal,-36.80,167.85,-151.74,-69.53,165.92,-205.37
43392,36,right,2,Middle,Proximal,-69.53,165.92,-205.37,-93.60,157.93,-226.77
43392,36,right,2,Middle,Intermediate,-93.60,157.93,-226.77,-111.02,153.04,-243.51
43392,36,right,2,Middle,Distal,-111.02,153.04,-243.51,-122.13,150.53,-256.29
43392,36,right,3,Ring,Metacarpal,-44.44,175.58,-149.00,-79.48,178.79,-193.13
43392,36,right,3,Ring,Proximal,-79.48,178.79,-193.13,-104.66,171.32,-209.30
43392,36,right,3,Ring,Intermediate,-104.66,171.32,-209.30,-118.89,166.48,-219.51
43392,36,right,3,Ring,Distal,-118.89,166.48,-219.51,-128.88,163.36,-229.07
43392,36,right,4,Pinky,Metacarpal,-45.29,185.94,-145.17,-82.91,191.42,-181.01
43392,36,right,4,Pinky,Proximal,-82.91,191.42,-181.01,-103.04,190.37,-187.43
43392,36,right,4,Pinky,Intermediate,-103.04,190.37,-187.43,-117.94,190.72,-194.71
43392,36,right,4,Pinky,Distal,-117.94,190.72,-194.71,-127.63,192.07,-201.12
43393,36,right,0,Thumb,Metacarpal,-15.29,176.97,-158.91,-15.29,176.97,-158.91
43393,36,right,0,Thumb,Proximal,-15.29,176.97,-158.91,-12.27,151.85,-195.59
43393,36,right,0,Thumb,Intermediate,-12.27,151.85,-195.59,-12.97,138.35,-215.65
43393,36,right,0,Thumb,Distal,-12.97,138.35,-215.65,-15.96,130.24,-229.59
43393,36,right,1,Index,Metacarpal,-26.12,169.47,-153.79,-54.00,162.59,-213.59
43393,36,right,1,Index,Proximal,-54.00,162.59,-213.59,-68.80,153.02,-235.83
43393,36,right,1,Index,Intermediate,-68.80,153.02,-235.83,-78.56,147.67,-252.80
43393,36,right,1,Index,Distal,-78.56,147.67,-252.80,-86.42,144.17,-267.26
43393,36,right,2,Middle,Metacarpal,-33.52,172.37,-151.93,-66.42,170.65,-205.52
43393,36,right,2,Middle,Proximal,-66.42,170.65,-205.52,-90.51,163.36,-227.08
43393,36,right,2,Middle,Intermediate,-90.51,163.36,-227.08,-107.96,159.20,-244.12
43393,36,right,2,Middle,Distal,-107.96,159.20,-244.12,-119.00,157.23,-256.98
43393,36,right,3,Ring,Metacarpal,-41.11,180.02,-149.21,-76.30,183.40,-193.26
43393,36,right,3,Ring,Proximal,-76.30,183.40,-193.26,-101.40,176.70,-210.15
43393,36,right,3,Ring,Intermediate,-101.40,176.70,-210.15,-115.57,172.53,-220.81
43393,36,right,3,Ring,Distal,-115.57,172.53,-220.81,-125.37,170.20,-230.58
43393,36,right,4,Pinky,Metacarpal,-41.97,190.36,-145.41,-79.71,195.96,-181.15
43393,36,right,4,Pinky,Proximal,-79.71,195.96,-181.15,-99.75,195.23,-188.22
43393,36,right,4,Pinky,Intermediate,-99.75,195.23,-188.22,-114.52,196.11,-196.13
43393,36,right,4,Pinky,Distal,-114.52,196.11,-196.13,-123.96,198.06,-202.87
43394,36,right,0,Thumb,Metacarpal,-11.68,180.76,-159.09,-11.68,180.76,-159.09
43394,36,right,0,Thumb,Proximal,-11.68,180.76,-159.09,-9.11,155.37,-196.01
43394,36,right,0,Thumb,Intermediate,-9.11,155.37,-196.01,-9.89,141.67,-216.29
43394,36,right,0,Thumb,Distal,-9.89,141.67,-216.29,-12.81,133.51,-230.32
43394,36,right,1,Index,Metacarpal,-22.59,173.33,-154.02,-50.37,166.93,-214.01
43394,36,right,1,Index,Proximal,-50.37,166.93,-214.01,-65.40,157.83,-236.61
43394,36,right,1,Index,Intermediate,-65.40,157.83,-236.61,-75.30,152.78,-253.70
43394,36,right,1,Index,Distal,-75.30,152.78,-253.70,-83.22,149.48,-268.15
43394,36,right,2,Middle,Metacarpal,-29.97,176.34,-152.18,-62.76,175.12,-205.96
43394,36,right,2,Middle,Proximal,-62.76,175.12,-205.96,-86.84,168.38,-227.79
43394,36,right,2,Middle,Intermediate,-86.84,168.38,-227.79,-104.28,164.65,-245.01
43394,36,right,2,Middle,Distal,-104.28,164.65,-245.01,-115.27,163.04,-257.93
43394,36,right,3,Ring,Metacarpal,-37.47,183.97,-149.53,-72.53,187.85,-193.74
43394,36,right,3,Ring,Proximal,-72.53,187.85,-193.74,-97.50,181.75,-211.07
43394,36,right,3,Ring,Intermediate,-97.50,181.75,-211.07,-111.61,177.81,-221.89
43394,36,right,3,Ring,Distal,-111.61,177.81,-221.89,-121.30,175.67,-231.79
43394,36,right,4,Pinky,Metacarpal,-38.09,194.21,-145.80,-75.72,200.31,-181.69
43394,36,right,4,Pinky,Proximal,-75.72,200.31,-181.69,-95.50,200.63,-189.28
43394,36,right,4,Pinky,Intermediate,-95.50,200.63,-189.28,-110.10,202.23,-197.45
43394,36,right,4,Pinky,Distal,-110.10,202.23,-197.45,-119.38,204.54,-204.34
43395,36,right,0,Thumb,Metacarpal,-8.63,184.01,-160.24,-8.63,184.01,-160.24
43395,36,right,0,Thumb,Proximal,-8.63,184.01,-160.24,-6.60,157.03,-196.81
43395,36,right,0,Thumb,Intermediate,-6.60,157.03,-196.81,-7.86,142.84,-216.86
43395,36,right,0,Thumb,Distal,-7.86,142.84,-216.86,-11.30,134.40,-230.72
43395,36,right,1,Index,Metacarpal,-19.72,176.84,-155.05,-47.27,170.32,-215.32
43395,36,right,1,Index,Proximal,-47.27,170.32,-215.32,-62.15,161.30,-238.12
43395,36,right,1,Index,Intermediate,-62.15,161.30,-238.12,-71.69,156.21,-255.37
43395,36,right,1,Index,Distal,-71.69,156.21,-255.37,-79.21,152.92,-269.98
43395,36,right,2,Middle,Metacarpal,-27.10,179.89,-153.24,-59.62,178.70,-207.35
43395,36,right,2,Middle,Proximal,-59.62,178.70,-207.35,-83.71,172.19,-229.12
43395,36,right,2,Middle,Intermediate,-83.71,172.19,-229.12,-101.17,168.61,-246.12
43395,36,right,2,Middle,Distal,-101.17,168.61,-246.12,-112.15,167.07,-258.94
43395,36,right,3,Ring,Metacarpal,-34.35,187.56,-150.82,-69.14,191.59,-195.40
43395,36,right,3,Ring,Proximal,-69.14,191.59,-195.40,-94.11,185.89,-212.75
43395,36,right,3,Ring,Intermediate,-94.11,185.89,-212.75,-108.14,182.11,-223.26
43395,36,right,3,Ring,Distal,-108.14,182.11,-223.26,-117.66,180.17,-233.03
43395,36,right,4,Pinky,Metacarpal,-34.67,197.86,-147.40,-72.05,204.24,-183.68
43395,36,right,4,Pinky,Proximal,-72.05,204.24,-183.68,-91.73,205.19,-191.50
43395,36,right,4,Pinky,Intermediate,-91.73,205.19,-191.50,-106.29,207.32,-199.55
43395,36,right,4,Pinky,Distal,-106.29,207.32,-199.55,-115.57,210.09,-206.32
43396,36,right,0,Thumb,Metacarpal,-5.64,186.21,-161.97,-5.64,186.21,-161.97
43396,36,right,0,Thumb,Proximal,-5.64,186.21,-161.97,-4.14,158.66,-198.63
43396,36,right,0,Thumb,Intermediate,-4.14,158.66,-198.63,-5.42,144.20,-218.77
43396,36,right,0,Thumb,Distal,-5.42,144.20,-218.77,-8.59,135.74,-232.65
43396,36,right,1,Index,Metacarpal,-16.97,179.20,-156.84,-44.05,172.53,-217.56
43396,36,right,1,Index,Proximal,-44.05,172.53,-217.56,-58.77,163.67,-240.76
43396,36,right,1,Index,Intermediate,-58.77,163.67,-240.76,-68.04,158.69,-258.12
43396,36,right,1,Index,Distal,-68.04,158.69,-258.12,-75.27,155.53,-272.74
43396,36,right,2,Middle,Metacarpal,-24.28,182.26,-155.11,-56.35,181.05,-209.75
43396,36,right,2,Middle,Proximal,-56.35,181.05,-209.75,-80.41,174.45,-231.42
43396,36,right,2,Middle,Intermediate,-80.41,174.45,-231.42,-97.98,170.68,-248.37
43396,36,right,2,Middle,Distal,-97.98,170.68,-248.37,-109.01,168.89,-261.20
43396,36,right,3,Ring,Metacarpal,-31.31,189.95,-152.94,-65.70,194.07,-198.08
43396,36,right,3,Ring,Proximal,-65.70,194.07,-198.08,-90.65,188.48,-215.32
43396,36,right,3,Ring,Intermediate,-90.65,188.48,-215.32,-104.57,184.63,-225.65
43396,36,right,3,Ring,Distal,-104.57,184.63,-225.65,-113.99,182.53,-235.32
43396,36,right,4,Pinky,Metacarpal,-31.42,200.24,-149.69,-68.47,206.80,-186.54
43396,36,right,4,Pinky,Proximal,-68.47,206.80,-186.54,-87.91,208.28,-194.54
43396,36,right,4,Pinky,Intermediate,-87.91,208.28,-194.54,-102.12,210.75,-202.66
43396,36,right,4,Pinky,Distal,-102.12,210.75,-202.66,-111.13,213.47,-209.49
43397,36,right,0,Thumb,Metacarpal,-4.11,187.44,-163.51,-4.11,187.44,-163.51
43397,36,right,0,Thumb,Proximal,-4.11,187.44,-163.51,-3.06,160.15,-200.20
43397,36,right,0,Thumb,Intermediate,-3.06,160.15,-200.20,-4.53,145.92,-220.36
43397,36,right,0,Thumb,Distal,-4.53,145.92,-220.36,-7.54,137.56,-234.29
43397,36,right,1,Index,Metacarpal,-15.50,180.79,-158.45,-42.55,174.58,-219.16
43397,36,right,1,Index,Proximal,-42.55,174.58,-219.16,-57.60,165.95,-242.24
43397,36,right,1,Index,Intermediate,-57.60,165.95,-242.24,-67.03,160.94,-259.29
43397,36,right,1,Index,Distal,-67.03,160.94,-259.29,-74.46,157.65,-273.73
43397,36,right,2,Middle,Metacarpal,-22.80,183.90,-156.72,-54.73,183.26,-211.38
43397,36,right,2,Middle,Proximal,-54.73,183.26,-211.38,-78.79,177.15,-232.80
43397,36,right,2,Middle,Intermediate,-78.79,177.15,-232.80,-96.36,173.78,-249.36
43397,36,right,2,Middle,Distal,-96.36,173.78,-249.36,-107.41,172.26,-262.10
43397,36,right,3,Ring,Metacarpal,-29.71,191.83,-154.51,-63.86,196.59,-199.69
43397,36,right,3,Ring,Proximal,-63.86,196.59,-199.69,-88.55,191.43,-216.90
43397,36,right,3,Ring,Intermediate,-88.55,191.43,-216.90,-102.19,187.72,-227.09
43397,36,right,3,Ring,Distal,-102.19,187.72,-227.09,-111.42,185.62,-236.55
43397,36,right,4,Pinky,Metacarpal,-29.56,202.14,-151.22,-66.33,209.41,-188.13
43397,36,right,4,Pinky,Proximal,-66.33,209.41,-188.13,-85.31,211.22,-196.05
43397,36,right,4,Pinky,Intermediate,-85.31,211.22,-196.05,-99.19,213.69,-204.10
43397,36,right,4,Pinky,Distal,-99.19,213.69,-204.10,-108.04,216.31,-210.91
43398,36,right,0,Thumb,Metacarpal,-4.21,189.01,-164.27,-4.21,189.01,-164.27
43398,36,right,0,Thumb,Proximal,-4.21,189.01,-164.27,-3.37,162.67,-201.18
43398,36,right,0,Thumb,Intermediate,-3.37,162.67,-201.18,-4.93,148.88,-221.62
43398,36,right,0,Thumb,Distal,-4.93,148.88,-221.62,-7.87,140.94,-235.81
43398,36,right,1,Index,Metacarpal,-15.63,182.63,-159.31,-42.73,177.14,-219.88
43398,36,right,1,Index,Proximal,-42.73,177.14,-219.88,-58.52,168.92,-242.51
43398,36,right,1,Index,Intermediate,-58.52,168.92,-242.51,-68.49,164.06,-259.08
43398,36,right,1,Index,Distal,-68.49,164.06,-259.08,-76.34,160.74,-273.25
43398,36,right,2,Middle,Metacarpal,-22.92,185.93,-157.58,-54.76,186.09,-212.11
43398,36,right,2,Middle,Proximal,-54.76,186.09,-212.11,-78.95,181.29,-233.29
43398,36,right,2,Middle,Intermediate,-78.95,181.29,-233.29,-96.53,179.01,-249.66
43398,36,right,2,Middle,Distal,-96.53,179.01,-249.66,-107.54,178.14,-262.35
43398,36,right,3,Ring,Metacarpal,-29.76,194.11,-155.26,-63.69,199.71,-200.33
43398,36,right,3,Ring,Proximal,-63.69,199.71,-200.33,-88.07,195.02,-217.49
43398,36,right,3,Ring,Intermediate,-88.07,195.02,-217.49,-101.49,191.49,-227.58
43398,36,right,3,Ring,Distal,-101.49,191.49,-227.58,-110.57,189.44,-236.93
43398,36,right,4,Pinky,Metacarpal,-29.43,204.49,-151.82,-65.92,212.65,-188.65
43398,36,right,4,Pinky,Proximal,-65.92,212.65,-188.65,-84.53,214.19,-196.41
43398,36,right,4,Pinky,Intermediate,-84.53,214.19,-196.41,-98.31,216.23,-204.33
43398,36,right,4,Pinky,Distal,-98.31,216.23,-204.33,-107.22,218.44,-211.09
43399,36,right,0,Thumb,Metacarpal,-5.55,192.13,-164.93,-5.55,192.13,-164.93
43399,36,right,0,Thumb,Proximal,-5.55,192.13,-164.93,-4.78,165.71,-201.89
43399,36,right,0,Thumb,Intermediate,-4.78,165.71,-201.89,-6.45,152.00,-222.39
43399,36,right,0,Thumb,Distal,-6.45,152.00,-222.39,-9.37,143.98,-236.63
43399,36,right,1,Index,Metacarpal,-17.00,185.71,-160.08,-44.08,180.46,-220.66
43399,36,right,1,Index,Proximal,-44.08,180.46,-220.66,-59.91,172.36,-243.10
43399,36,right,1,Index,Intermediate,-59.91,172.36,-243.10,-69.83,167.34,-259.62
43399,36,right,1,Index,Distal,-69.83,167.34,-259.62,-77.66,163.91,-273.77
43399,36,right,2,Middle,Metacarpal,-24.28,189.02,-158.37,-56.09,189.41,-212.89
43399,36,right,2,Middle,Proximal,-56.09,189.41,-212.89,-80.03,185.04,-234.24
43399,36,right,2,Middle,Intermediate,-80.03,185.04,-234.24,-97.09,183.07,-250.71
43399,36,right,2,Middle,Distal,-97.09,183.07,-250.71,-107.79,182.36,-263.46
43399,36,right,3,Ring,Metacarpal,-31.07,197.16,-156.02,-64.96,202.95,-201.07
43399,36,right,3,Ring,Proximal,-64.96,202.95,-201.07,-89.07,198.37,-218.33
43399,36,right,3,Ring,Intermediate,-89.07,198.37,-218.33,-102.37,194.86,-228.41
43399,36,right,3,Ring,Distal,-102.37,194.86,-228.41,-111.48,192.92,-237.72
43399,36,right,4,Pinky,Metacarpal,-30.71,207.52,-152.50,-67.17,215.84,-189.30
43399,36,right,4,Pinky,Proximal,-67.17,215.84,-189.30,-85.58,217.23,-197.12
43399,36,right,4,Pinky,Intermediate,-85.58,217.23,-197.12,-99.41,218.50,-205.00
43399,36,right,4,Pinky,Distal,-99.41,218.50,-205.00,-108.46,220.14,-211.71
43400,36,right,0,Thumb,Metacarpal,-7.21,194.99,-166.28,-7.21,194.99,-166.28
43400,36,right,0,Thumb,Proximal,-7.21,194.99,-166.28,-6.15,168.18,-203.03
43400,36,right,0,Thumb,Intermediate,-6.15,168.18,-203.03,-7.47,154.39,-223.32
43400,36,right,0,Thumb,Distal,-7.47,154.39,-223.32,-10.01,146.17,-237.49
43400,36,right,1,Index,Metacarpal,-18.54,188.29,-161.42,-45.68,183.01,-221.87
43400,36,right,1,Index,Proximal,-45.68,183.01,-221.87,-61.08,174.88,-244.32
43400,36,right,1,Index,Intermediate,-61.08,174.88,-244.32,-70.51,169.81,-260.87
43400,36,right,1,Index,Distal,-70.51,169.81,-260.87,-77.90,166.34,-275.08
43400,36,right,2,Middle,Metacarpal,-25.85,191.56,-159.69,-57.76,191.82,-214.04
43400,36,right,2,Middle,Proximal,-57.76,191.82,-214.04,-81.18,186.97,-235.44
43400,36,right,2,Middle,Intermediate,-81.18,186.97,-235.44,-98.01,184.57,-251.89
43400,36,right,2,Middle,Distal,-98.01,184.57,-251.89,-108.66,183.54,-264.62
43400,36,right,3,Ring,Metacarpal,-32.69,199.64,-157.21,-66.73,205.21,-202.08
43400,36,right,3,Ring,Proximal,-66.73,205.21,-202.08,-90.87,200.54,-219.04
43400,36,right,3,Ring,Intermediate,-90.87,200.54,-219.04,-104.21,196.85,-228.78
43400,36,right,3,Ring,Distal,-104.21,196.85,-228.78,-113.38,194.70,-237.73
43400,36,right,4,Pinky,Metacarpal,-32.56,209.96,-153.61,-69.17,217.99,-190.21
43400,36,right,4,Pinky,Proximal,-69.17,217.99,-190.21,-87.61,219.02,-197.63
43400,36,right,4,Pinky,Intermediate,-87.61,219.02,-197.63,-101.59,219.96,-205.06
43400,36,right,4,Pinky,Distal,-101.59,219.96,-205.06,-110.91,221.37,-211.43
43401,36,right,0,Thumb,Metacarpal,-8.91,197.26,-167.74,-8.91,197.26,-167.74
43401,36,right,0,Thumb,Proximal,-8.91,197.26,-167.74,-7.61,170.09,-204.24
43401,36,right,0,Thumb,Intermediate,-7.61,170.09,-204.24,-8.77,156.13,-224.39
43401,36,right,0,Thumb,Distal,-8.77,156.13,-224.39,-11.15,147.76,-238.50
43401,36,right,1,Index,Metacarpal,-20.10,190.27,-162.85,-47.27,184.78,-223.13
43401,36,right,1,Index,Proximal,-47.27,184.78,-223.13,-62.45,176.40,-245.48
43401,36,right,1,Index,Intermediate,-62.45,176.40,-245.48,-71.68,171.02,-262.04
43401,36,right,1,Index,Distal,-71.68,171.02,-262.04,-78.93,167.32,-276.29
43401,36,right,2,Middle,Metacarpal,-27.46,193.51,-161.07,-59.47,193.46,-215.24
43401,36,right,2,Middle,Proximal,-59.47,193.46,-215.24,-82.44,187.87,-236.73
43401,36,right,2,Middle,Intermediate,-82.44,187.87,-236.73,-98.95,184.99,-253.24
43401,36,right,2,Middle,Distal,-98.95,184.99,-253.24,-109.40,183.67,-265.92
43401,36,right,3,Ring,Metacarpal,-34.38,201.48,-158.49,-68.56,206.69,-203.18
43401,36,right,3,Ring,Proximal,-68.56,206.69,-203.18,-92.62,201.86,-219.98
43401,36,right,3,Ring,Intermediate,-92.62,201.86,-219.98,-105.91,198.04,-229.66
43401,36,right,3,Ring,Distal,-105.91,198.04,-229.66,-115.06,195.78,-238.54
43401,36,right,4,Pinky,Metacarpal,-34.43,211.80,-154.86,-71.19,219.40,-191.28
43401,36,right,4,Pinky,Proximal,-71.19,219.40,-191.28,-89.65,220.30,-198.71
43401,36,right,4,Pinky,Intermediate,-89.65,220.30,-198.71,-103.58,221.35,-206.15
43401,36,right,4,Pinky,Distal,-103.58,221.35,-206.15,-112.88,222.86,-212.47
43402,36,right,0,Thumb,Metacarpal,-9.78,198.36,-169.23,-9.78,198.36,-169.23
43402,36,right,0,Thumb,Proximal,-9.78,198.36,-169.23,-8.44,171.15,-205.55
43402,36,right,0,Thumb,Intermediate,-8.44,171.15,-205.55,-9.50,157.01,-225.57
43402,36,right,0,Thumb,Distal,-9.50,157.01,-225.57,-11.69,148.52,-239.62
43402,36,right,1,Index,Metacarpal,-20.88,191.17,-164.30,-47.98,185.52,-224.51
43402,36,right,1,Index,Proximal,-47.98,185.52,-224.51,-63.32,176.97,-246.73
43402,36,right,1,Index,Intermediate,-63.32,176.97,-246.73,-72.71,171.54,-263.18
43402,36,right,1,Index,Distal,-72.71,171.54,-263.18,-80.10,167.87,-277.37
43402,36,right,2,Middle,Metacarpal,-28.30,194.37,-162.48,-60.27,194.11,-216.58
43402,36,right,2,Middle,Proximal,-60.27,194.11,-216.58,-82.71,188.00,-238.34
43402,36,right,2,Middle,Intermediate,-82.71,188.00,-238.34,-98.97,184.77,-255.15
43402,36,right,2,Middle,Distal,-98.97,184.77,-255.15,-109.28,183.30,-267.89
43402,36,right,3,Ring,Metacarpal,-35.29,202.32,-159.89,-69.48,207.27,-204.50
43402,36,right,3,Ring,Proximal,-69.48,207.27,-204.50,-93.49,202.42,-221.34
43402,36,right,3,Ring,Intermediate,-93.49,202.42,-221.34,-106.76,198.66,-231.08
43402,36,right,3,Ring,Distal,-106.76,198.66,-231.08,-115.88,196.43,-240.06
43402,36,right,4,Pinky,Metacarpal,-35.45,212.66,-156.27,-72.22,219.96,-192.63
43402,36,right,4,Pinky,Proximal,-72.22,219.96,-192.63,-90.71,220.89,-200.00
43402,36,right,4,Pinky,Intermediate,-90.71,220.89,-200.00,-104.64,222.05,-207.45
43402,36,right,4,Pinky,Distal,-104.64,222.05,-207.45,-113.96,223.59,-213.77
43403,36,right,0,Thumb,Metacarpal,-9.79,199.59,-170.33,-9.79,199.59,-170.33
43403,36,right,0,Thumb,Proximal,-9.79,199.59,-170.33,-8.58,172.24,-206.56
43403,36,right,0,Thumb,Intermediate,-8.58,172.24,-206.56,-9.84,158.09,-226.55
43403,36,right,0,Thumb,Distal,-9.84,158.09,-226.55,-12.26,149.60,-240.65
43403,36,right,1,Index,Metacarpal,-20.97,192.48,-165.46,-47.90,186.82,-225.72
43403,36,right,1,Index,Proximal,-47.90,186.82,-225.72,-63.14,178.38,-247.96
43403,36,right,1,Index,Intermediate,-63.14,178.38,-247.96,-72.43,173.14,-264.52
43403,36,right,1,Index,Distal,-72.43,173.14,-264.52,-79.68,169.66,-278.75
43403,36,right,2,Middle,Metacarpal,-28.35,195.69,-163.63,-60.14,195.46,-217.81
43403,36,right,2,Middle,Proximal,-60.14,195.46,-217.81,-82.43,189.34,-239.77
